sample,T_C,P_bar,SiO2_wtpc,TiO2_wtpc,Al2O3_wtpc,FeOT_wtpc,MnO_wtpc,MgO_wtpc,CaO_wtpc,Na2O_wtpc,K2O_wtpc,P2O5_wtpc,H2OT_wtpc,OH_wtpc,H2Omol_wtpc,H2_ppmw,CH4_ppmw,CO2T_ppmw,CO2mol_ppmw,CO2carb_ppmw,CO_ppmw,S2-_ppmw,S6+_ppmw,H2S_ppmw,H_H2OT/HT,H_H2/HT,H_CH4/HT,H_H2S/HT,C_CO2T/CT,C_CO/CT,C_CH4/CT,S2-/ST,S6+/ST,H2S/ST,Fe3+/FeT,sulf_XFe,sulf_XCu,sulf_XNi,H2OT-eq_wtpc,CO2T-eq_ppmw,ST_ppmw,X_ppmw,SCSS_ppm,sulfide saturated,SCAS_ppm,anhydrite saturated,ST melt if sat,graphite saturated,Pvsat (H2O CO2 only),xg_H2O (H2O CO2 only),xg_CO2 (H2O CO2 only),f_H2O (H2O CO2 only),f_CO2 (H2O CO2 only),p_H2O (H2O CO2 only),p_CO2 (H2O CO2 only),Pvsat_diff_bar,fO2_DNNO,fO2_DFMQ,fO2_bar,fH2_bar,fH2O_bar,fS2_bar,fSO2_bar,fH2S_bar,fCO2_bar,fCO_bar,fCH4_bar,fOCS_bar,fX_bar,pO2_bar,pH2_bar,pH2O_bar,pS2_bar,pSO2_bar,pH2S_bar,pCO2_bar,pCO_bar,pCH4_bar,pOCS_bar,pX_bar,xgO2_mf,xgH2_mf,xgH2O_mf,xgS2_mf,xgSO2_mf,xgH2S_mf,xgCO2_mf,xgCO_mf,xgCH4_mf,xgOCS_mf,xgX_mf,xgC_S_mf,yO2,yH2,yH2O,yS2,ySO2,yH2S,yCO2,yCO,yCH4,yOCS,yX,M_m_SO,M_m_ox,C_H2O_mf_bar,C_H2_ppm_bar,C_CO2T_mf_bar,C_CO_ppm_bar,C_CH4_ppm_bar,C_S_ppm,C_SO4_ppm_bar,C_H2S_ppm_bar,C_X_ppm_bar,KHOg,KHOSg,KCOg,KCOHg,KOCSg,KSOg,KSOg2,KHOm,KCOm,KCOs,density_gcm3,setup opt,COH_species opt,H2S_m opt,species X opt,Hspeciation opt,fO2 opt,NNObuffer opt,FMQbuffer opt,carbon dioxide opt,water opt,hydrogen opt,sulfide opt,sulfate opt,hydrogen sulfide opt,methane opt,carbon monoxide opt,species X solubility opt,Cspeccomp opt,Hspeccomp opt,SCSS opt,SCAS opt,sulfur_saturation opt,sulfur_is_sat opt,graphite_saturation opt,ideal_gas opt,y_CO2 opt,y_SO2 opt,y_H2S opt,y_H2 opt,y_O2 opt,y_S2 opt,y_CO opt,y_CH4 opt,y_H2O opt,y_OCS opt,y_X opt,KHOg opt,KHOSg opt,KOSg opt,KOSg2 opt,KCOg opt,KCOHg opt,KOCSg opt,KCOs opt,carbonylsulfide opt,density opt,Date
TN273-01D-01-01,1037.2787323153793,326.80262102151136,57.0395603251684,1.6617351726883043,15.53622281935089,9.479898846601351,0.2402508683404777,2.9630940428658916,6.496783898040419,4.064243856093081,0.38039720820575634,0.22022996264543787,1.8728906454693095,0.0,1.8728906454342886,1.2352234933220725,6.091620791036692e-08,12.889019488931421,0.0,12.88901948893139,0.07063463006264545,254.46241285314622,1.4910020278550853,113.59720881029337,0.9962184284411725,0.0005871261617749035,7.277022029262553e-12,0.0031944453897756993,0.9914630376101095,0.008536949535679468,1.285421100948575e-08,0.7013268275895578,0.004109368100382985,0.2945638043100593,0.155,1.0,0.0,0.0,1.8799999999999997,13.0,362.83,0.0,516.9354845507286,False,2347.6013776873924,False,362.83,False,312.573400554408,0.9161385545956041,0.08386406770200391,281.06096490754646,28.43275326813857,286.36054338894814,26.21367682594046,-14.229220467103346,-0.4580389786273873,0.2779541861803114,7.746214789975743e-11,3.3379222846606917,278.9762550187586,0.10211832332868938,1.1364026009806827,11.104321486832193,28.267315320540444,0.6097032091105715,4.770125029330303e-06,0.10135087057814861,0.0,7.216689909420643e-11,3.191621774415993,284.4496123927432,0.09575899931395147,1.1810785880364525,11.271151422732267,25.965428642651613,0.5577724879577615,4.344647005136213e-06,0.09104286382751084,0.0,2.2082717350500116e-13,0.009766206171907993,0.8704018698002415,0.00029301784365936363,0.0036140425812518483,0.03448917082580668,0.07945293878454687,0.0017067564703559914,1.3294406854987348e-08,0.0002785867002624745,0.0,2.089884993325047,1.073375035813006,1.0458389247176598,0.980758077580266,1.0664096749161767,0.9621735695589538,0.9851985010543286,1.0886519806612274,1.0931037695009844,1.0979315520204733,1.1132214686278679,1.0,35.113405570360804,64.59578237842437,4.6114e-06,0.3700575951089395,3.5745031171394256e-07,0.1158508418640054,0.012770358750726326,0.007008362718365299,6843717808631198.0,10.23,0.0799,9496121.255635897,1.0962704719596112e-06,5267703.414037998,7.686173982377651e+31,0.003180468153521725,45908261437.16393,4577725058.460069,0.6553094041860551,infinite,7244994212104906.0,2.474982913531182,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:12.344631
TN273-02D-01-02,1052.7051973135244,289.0386195136165,56.98691808143324,1.5418105032573288,15.548257867263843,9.360992341205211,0.18021161726384363,3.4340324845276875,6.968182534201954,3.724373423452769,0.38044674755700325,0.23027039983713357,1.60564158982985,0.0,1.6056415898228833,0.5152242322142692,6.431376143955332e-09,30.845224222369325,0.0,30.845224222369318,0.09850869225088604,229.3262376386838,15.343767292291158,73.73212576308902,0.9972929129378029,0.0002859658306017738,8.971327541189283e-13,0.0024211212306981676,0.9950072329796555,0.004992766451231983,5.691125115754037e-10,0.7302453115489866,0.04885927681920093,0.22089541163181253,0.189,1.0,0.0,0.0,1.6099999999999999,31.0,314.04,0.0,590.6834037861108,False,2484.118060007714,False,314.04,False,273.175642399131,0.7698261356656533,0.2301741080664627,207.17135729940478,67.47161240474438,210.2977491461054,62.87795983470295,-15.862977114485489,0.0540147985403685,0.7905394421445386,4.178783487803057e-10,1.3867231651767098,206.06799284696072,0.30388215018689757,7.1816706343728285,7.2074414235668645,67.33774546721331,0.8454429313854164,4.985405429592454e-07,0.21971319409571977,0.0,3.927512800466965e-10,1.333533950008377,209.33966753481025,0.28723518901780065,7.375589965818974,7.223075512545122,62.49777621576784,0.7820161061236452,4.593437986893175e-07,0.19991667765653554,0.0,1.3588193878991113e-12,0.004613687791106941,0.7242619269600696,0.000993760589851797,0.025517662581665886,0.0249900014216088,0.2162263863595003,0.0027055765331276253,1.5892125400484e-09,0.0006916607821921788,0.0,4.129284624394794,1.0639770511521227,1.0398859100422593,0.9843714536935266,1.0579558557084219,0.97370795660485,0.9978355357145161,1.0774422634612777,1.0811068017207086,1.0853320418862105,1.099023836686579,1.0,35.11342233630358,64.35529401464261,4.6114e-06,0.37154079859091,3.5999393599003717e-07,0.11651725810689686,0.01290040746892893,0.008504055495619183,3258401544819226.0,10.23,0.0799,7269354.285367204,1.297008792245727e-06,3896272.644142854,3.2845768787934984e+31,0.004356172758288559,31176188477.556206,2807386459.4385486,0.668265320624098,infinite,4806774787971670.0,2.492414535845147,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:12.657926
Agr07-4,1062.8444915334949,3153.399131888189,45.45149498295152,0.6500213803942463,17.270568060628662,10.190335178795952,0.23000756537027173,5.540182226744806,12.320405240703252,1.7500575625998938,0.3500115125199787,0.1000032892914225,5.974038559581714,0.0,5.9740385581784485,3.3486037266305,8.259199752456193e-07,188.30611898834596,0.0,188.3061189883367,0.4416265690067089,210.554032963973,104.88536807000958,812.7759451879995,0.9923652092457925,0.0004970625044167891,3.0812019015846716e-11,0.0071377282189786055,0.9963286718960106,0.003671316116393853,1.198759556924379e-08,0.19493397390730147,0.09710439318023104,0.7079616329124675,0.217,1.0,0.0,0.0,6.02,189.0,1080.13,0.0,545.4067582298555,True,5588.125517254204,False,601.3077772619724,False,3132.8997595856845,0.9004948460097997,0.09950413623501703,2859.9038192250214,699.2953574833045,2821.1600865722494,311.73648448846603,-20.499372302504526,0.3716314321538867,0.9700942385759763,1.5132684913272992e-09,11.84332722222736,2818.9022546387264,0.5752962224647494,27.88260474517412,79.45023902130977,699.7254671239516,5.607334925838316,0.00012787696801284693,1.8817800071182558,0.0,8.03109761040996e-10,7.837046515261338,2777.7741106082694,0.32012952513480386,15.023688155549273,39.00668295052697,310.23995290215765,2.560796567435253,5.477356515553943e-05,0.6299137201733008,0.0,2.5468065647627384e-13,0.0024852694465507382,0.8808824999406265,0.00010151887272928786,0.004764283722800864,0.01236972591134399,0.09838271018879634,0.0008120749896642173,1.7369689932889076e-08,0.0001997570538418084,0.0,5.667769175348299,1.8842611119130102,1.511197770635208,1.0148061513977646,1.7970733009474744,1.8559094449038582,2.0368365882861212,2.255433127095105,2.1896838652256947,2.334647519286305,2.987361517702049,1.0,36.486186878799955,63.89321659010655,4.6114e-06,0.2827418058960572,2.1024123674740736e-07,0.07875872849537059,0.006458707835195497,0.010798807460272952,2349065687477119.5,10.23,0.0799,6118546.903220726,1.445531049722149e-06,3207843.6210591323,1.898730843521866e+31,0.005335542979206997,24292465338.334755,2048447038.0159469,0.6767533355406706,infinite,4205878870451291.0,2.3804731352639834,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:13.264853
Agr07-9,1057.7825866585686,2280.5001739481163,48.25550960050331,0.7608752551116704,17.309912053790498,9.1505260943693,0.18020729726329032,4.825550960050331,12.093911949669709,2.21254514973262,0.5606449248191255,0.13014971469015416,4.3693283126668625,0.0,4.369328312948055,2.3530347338463136,1.0918357472439318e-06,369.454294686767,0.0,369.45429468677105,0.9837788163906739,244.0392382619986,78.20859182408319,540.3928218066574,0.9930291619678305,0.00047788059986201035,5.5729264495309714e-11,0.006492957376578156,0.9958336784009892,0.0041663135259295304,8.073081121517289e-09,0.29378602600037235,0.09415121746288654,0.6120627565367411,0.217,1.0,0.0,0.0,4.4,371.0,830.67,0.0,576.0605267706891,True,4632.707829215252,False,633.4942866813078,False,2247.538293814764,0.7072447531893074,0.2927521336674738,1548.9419141072758,1170.4710806968055,1589.5596658925397,657.9716310136258,-32.961880133352224,0.2442781910313503,0.8846147971614684,8.950269362339322e-10,7.663409417687272,1528.324331647751,0.5699706746005642,18.583202993101388,52.824322757248986,1173.1771725147617,11.097868478021462,0.00013717922710895227,3.8259142644946875,0.0,5.630564689904651e-10,5.665096781289922,1566.8272671452614,0.37221556787356624,12.580814543566797,33.27838996787951,653.7840476162017,6.23731417045464,7.395274903055674e-05,1.7567041993446533,0.0,2.469004279950014e-13,0.0024841466122242045,0.6870542195279431,0.00016321663647548334,0.005516690894079723,0.014592583832285483,0.2866844980258598,0.002735064106422009,3.242830229761659e-08,0.0007703153103923509,0.0,13.68431533026383,1.5895864545143674,1.3527411293302463,0.975426177278838,1.5312918743747204,1.477106504411824,1.5873461068349555,1.7944414165386078,1.7792703998446393,1.8549577792202265,2.1778932764673544,1.0,36.1320049643721,64.06694088059845,4.6114e-06,0.307048025962892,2.476848047458304e-07,0.08864574475170414,0.007959191564600074,0.009670556305239412,3868780158705091.0,10.23,0.0799,6666155.591202281,1.3696519105256382e-06,3533507.1742610284,2.4936419501881497e+31,0.004823661796201862,27501615720.130474,2396051931.8425283,0.672518583966461,infinite,4612754964625007.0,2.43019670115359,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:13.825818
Agr07-15A,1104.6530033732543,1958.420008294724,47.76953169361879,0.8108407517148203,16.747365155788817,10.681075087403864,0.22022835231760549,5.6658748823529415,11.341760144356684,2.3123976993348574,0.6106331586988152,0.160166074412804,3.4756170219800384,0.0,3.475617022811613,1.2579766996809154,1.2130924374056358e-07,447.3591523818896,0.0,447.35915238190296,1.0443348511045645,449.8970736135956,488.4519253137966,439.9492216351458,0.9930334348453234,0.00032117985040550046,7.784030510762301e-12,0.0066453852964871276,0.9963455509618924,0.003654448296962093,7.411454916163457e-10,0.3326976665059216,0.3612088748365533,0.30609345865752513,0.234,1.0,0.0,0.0,3.5000000000000004,449.0,1352.27,0.0,851.6223473477279,True,5461.744523822991,False,1319.0924907009387,False,1871.3296915012643,0.5490667041790191,0.4509309982940106,1013.6120073860798,1342.325169785651,1027.48482614494,843.840565925888,-87.0903167934598,0.49727774398744806,1.1520534952150907,6.739156807077056e-09,3.947275529064879,1000.019564083807,2.5225179146030703,96.61876375184582,43.005789016143275,1359.797049572957,11.168538978132736,1.386976004015114e-05,6.101724501512105,0.0,4.578342253392727e-09,3.074467664303219,1011.3156053616366,1.7683679239416368,68.48239027258458,27.52724832353627,836.1493019485698,6.903879619802397,8.289111442053819e-06,3.200184592172429,0.0,2.3377734265385063e-12,0.0015698714531518104,0.5163936239817271,0.0009029564222443921,0.03496818352678851,0.014055845123592954,0.42695095965478774,0.0035252293126916555,4.232550426847142e-09,0.0016340644900574518,0.0,8.236318397307052,1.4719643997962542,1.2838891021348466,0.9888303500727745,1.4264666761091531,1.4108555990418608,1.5622988724002822,1.6262610593635296,1.6177192525341864,1.6732505211336124,1.9066789198463017,1.0,36.44740759653818,63.830627009037975,4.6114e-06,0.3186949303179081,2.6312597883176663e-07,0.09350684571628423,0.008746311644137257,0.02325406164958202,555899589910000.4,10.23,0.0799,3086087.769683851,2.2228188687189298e-06,1483115.41712065,2.1587930772606272e+30,0.011930256608351106,9026903194.20104,586768065.0932108,0.7115093880649939,infinite,1365301095423107.2,2.4927239283512916,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:14.388102
Agr07-15B,1101.716349912108,1470.5284445152681,48.020960654588876,0.8609136160714287,16.847879254049005,10.431069627284058,0.1902018454111296,5.555896010693523,11.342036360568938,2.3524965090323926,0.6607011472176081,0.16016997508305653,3.3889145492864663,0.0,3.3889145523674835,1.5704660602641896,1.336310639366344e-07,206.08133496839827,0.0,206.08133496842606,0.5846939777633399,579.7573910135941,261.76197019677255,561.4468899096471,0.9909106869052711,0.00041034220497817637,8.775260116975218e-12,0.008678970880975431,0.9955620046782525,0.004437993550851719,1.7708957577438606e-09,0.42325781381869176,0.1911020039824928,0.3856401821988154,0.222,1.0,0.0,0.0,3.42,207.0,1369.75,0.0,814.2358466028485,True,5293.261351200205,False,1000.9999369365881,False,1389.7487835403108,0.7117345352992941,0.2882658165206771,966.3110848336107,564.9047981691131,989.1322046358223,400.61706784586545,-80.77966097495732,0.31264314162053,0.9901938346792711,3.882743837393651e-09,4.711653954142543,949.4060422528921,2.7848901648737727,62.57869013869623,54.88239393056179,571.1679658828234,5.863428163839441,1.3637640425518274e-05,3.4241821105617265,0.0,2.8953274232893406e-09,3.9008336765964837,970.9731903824157,2.1285571569859894,50.13819350053871,40.23707042588591,396.9605213577797,4.067329883417382,9.24241204818851e-06,2.126600276542037,0.0,1.968902698950329e-12,0.002652674751818432,0.660288615296033,0.001447477717908155,0.0340953578202058,0.027362320379426118,0.26994412983873306,0.002765896775807081,6.2850957304910185e-09,0.0014461469851016929,0.0,4.16658450656933,1.3410379103108554,1.2078582028274294,0.9777881116150803,1.3083464335142134,1.2481241498663858,1.3639758896376817,1.4388533245804331,1.4415914941506964,1.4755499272715522,1.610167245971408,1.0,36.38796853363329,63.88374294614153,4.6114e-06,0.3333152382473711,2.8836952237584715e-07,0.09971879273105572,0.009798693891839868,0.021647693372426585,648327444897371.4,10.23,0.0799,3233770.802292962,2.1584718504141495e-06,1563301.928560301,2.5040967869206465e+30,0.01129267311275467,9657922002.71738,639024247.1985031,0.7090813791087575,infinite,1438114797223382.2,2.490011718347095,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:14.827486
Agr04-13,1078.1500899055172,1789.187232225608,51.00975276750468,0.8010954498233951,16.742894901308954,8.842091027425724,0.20027386245584877,4.866654857677125,10.173912212757118,2.7337382225223354,0.8311365291917724,0.19026016933305634,3.438334597225131,0.0,3.4383345965805905,1.980062512830162,9.965048843260584e-07,402.7719578729795,0.0,402.7719578729661,1.4180595653079318,387.570016707255,57.29207953678782,565.493562020951,0.99087452370071,0.0005099095731097162,6.449538440088952e-11,0.008615566661684717,0.9944986614147645,0.005501331835599877,6.749635578811807e-09,0.39673458575456894,0.05864682112190813,0.5446185931235229,0.197,1.0,0.0,0.0,3.47,405.0,976.9,0.0,589.3368448896719,True,4168.211160024562,False,624.7640022640358,False,1741.1712544624752,0.5692536690200208,0.43074543786576835,963.7842365855041,1162.104318992758,991.1681249949563,750.001574402728,-48.01597776313292,0.053271067480469725,0.7166459758556964,1.0598476450774028e-09,6.136382387818913,946.845883231872,1.2538395086241279,19.923048219865176,55.27796305190138,1166.5299867409674,14.897730033763446,0.00011040738871886629,6.718915783686113,0.0,7.389393915329772e-10,4.856822775225598,972.8774291602817,0.9008106680772879,15.033904307983756,38.68390137777518,743.6142661610199,9.506330331778372,6.836068384714836e-05,3.709104205905093,0.0,4.130028306840726e-13,0.002714541378201147,0.5437538406475765,0.0005034747911523773,0.008402644528869548,0.02162093529454458,0.41561567887784573,0.005313211585996645,3.8207674756382564e-08,0.0020730665517276576,0.0,12.778128266397353,1.4342822391409946,1.2634561053205984,0.9732427280681408,1.3919012652240823,1.3252078642861282,1.4289655666338734,1.5687299717409813,1.5671378453957525,1.615071449047125,1.8114658986903736,1.0,35.793357452705045,64.02338218943258,4.6114e-06,0.32267586791212766,2.7162140604703787e-07,0.0951862842254568,0.009025708296239929,0.011268105799993816,1482888346471148.0,10.23,0.0799,4739637.87029356,1.6973581123822727e-06,2405216.0188403153,8.432754965701306e+30,0.007204852166928593,16787706650.660006,1284471916.4228332,0.6895235010693234,infinite,2656723265501310.0,2.4468326823496374,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:15.317135
Agr04-14,1097.7832279402655,723.4936721795616,48.74837277664143,0.7807747590509305,18.61847502352219,9.31924744456944,0.1701688577418695,5.355314052464715,12.071978966864389,2.0820660241358144,0.5805761028840252,0.15014899212517893,1.9443812287638294,0.0,1.9443812282734645,0.5845582668684679,1.3163852079579877e-08,141.37114219584126,0.0,141.37114219583813,0.40024327030880463,843.8418173105046,374.2682430850511,285.5538396291389,0.9920312391680992,0.000266511205702999,1.5083620627619396e-12,0.007702249624689278,0.9955714239143746,0.004428575831322861,2.543024627344955e-10,0.5675671538758393,0.2517324422140236,0.18070040391013706,0.221,1.0,0.0,0.0,1.96,142.0,1486.77,0.0,881.0334399335753,True,4559.858330951781,False,1172.9974081293021,False,617.5294462528714,0.5317675246657674,0.46823163047019234,321.7839380046479,337.5324732476233,328.38210504211145,289.146819482337,-105.96422592669023,0.2999398145779413,1.0125154911562149,3.1585599213808692e-09,1.6367111834027563,316.77328733627223,5.697276892749738,79.74540677476583,27.9133763078337,342.8433218568396,3.6351916773655923,1.1277757384988475e-06,3.10746630926643,0.0,2.722410940799336e-09,1.4901862992654218,323.9097930694177,4.974072989825127,76.58212038651729,24.914717427226766,286.13557048430124,3.019025720080736,9.271051270518357e-07,2.4670566089322135,0.0,3.762867659364503e-12,0.0020597088220221187,0.44770231658505444,0.006875074628974264,0.10585043564487544,0.03443667634600025,0.3954914624509476,0.00417284329659134,1.2814281073929565e-09,0.003409921473812037,0.0,2.5600599612687063,1.160206886493585,1.0983265543439522,0.9779676135583342,1.1453947106132103,1.041305808356874,1.1203569291670956,1.1981849068137778,1.2040943053868314,1.2164486050089462,1.2595845178483347,1.0,36.10181300976264,64.18984295594265,4.6114e-06,0.35715419604646365,3.317929029614297e-07,0.11010238409185048,0.011672402260667463,0.019868813811571875,883315058906514.2,10.23,0.0799,3443752.5792744523,2.0747927203984937e-06,1678123.112184314,3.0576784276949913e+30,0.010487930633971427,10577496585.186275,716788488.5290256,0.7058262772108274,infinite,1535578777369793.0,2.557401894035082,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:15.743132
AGR19-02-4,1055.3635715078708,2110.088877926544,47.94194910382863,0.65547633895429,17.667135698377347,9.729726906352742,0.2662872627001803,4.700994368437799,13.099284961289639,2.007396288047513,0.3891890762541097,0.1126599957577686,3.230325744282763,0.0,3.230325746742066,0.9571917418390136,1.5846369245823263e-07,627.1356687815459,0.0,627.135668781591,1.1865733202994992,381.6779016651516,453.4155257385714,355.96620095259175,0.99394638283871,0.00026318390154038147,1.0950276591601331e-11,0.005790433248799402,0.9970360393983244,0.0029639599105850036,6.910906907275687e-10,0.3262204284893034,0.387534637045623,0.2862449344650737,0.247,1.0,0.0,0.0,3.25,629.0,1170.0,0.0,765.5547097156334,False,4363.0040593906315,False,1170.0,False,2051.151893263563,0.439512429314695,0.560488769787499,872.65720852291,1943.5534041472426,901.5067515017046,1149.6476013025938,-58.93698466298065,0.5465267390983986,1.1951006885742412,1.6376495078046566e-09,3.0680552289019567,862.4569973083652,1.496575515149213,58.48239814388665,34.796305078454715,1959.7349628820584,13.082781903214329,1.9120901324316672e-05,7.420003065568779,0.0,1.0648811610471876e-09,2.317515175218349,889.6511461515906,1.0080384256750932,41.42662765836524,23.049545608318223,1141.3627530224676,7.657922537372153,1.0779303964182764e-05,3.621366142267952,0.0,5.046617572306156e-13,0.0010983021613267922,0.42161785480135644,0.0004777232069322271,0.019632645852847998,0.010923495142521016,0.5409074304699504,0.003629194304316285,5.108459684776374e-09,0.0017162149803976261,0.0,16.439632042400284,1.537870672999997,1.3238555077046665,0.9694327951345193,1.4846413361146842,1.4117103285880754,1.5096308478158142,1.7170132437671035,1.708398307683031,1.7738530602579894,2.048951355391492,1.0,36.32064010295911,64.1176708021244,4.6114e-06,0.31198647691279935,2.557382751387308e-07,0.09069732485626533,0.008287459349874328,0.01262577883783778,5592624111093762.0,10.23,0.0799,6946464.128456677,1.3346175809117098e-06,3701576.7591893626,2.8426406527194725e+31,0.004595435887194159,29191398138.885445,2583516716.523098,0.6704928959505284,infinite,4876778868750131.0,2.505967200505882,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_HughesIP,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2025-09-09 16:22:16.337670
