,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac
448,76.19670805509182,-8.38688350977139,163.58474795831233,2.5022543973853915,16.997093276448535,0.00025156458061953283,0.9758565322323919,0.041104412447056024,0.9509759060773754,0.02044049902575701,0.020159829198709234,0.020944583248346794,0.9503285656114172,1.0621093299051179,6.57895891618934,0.9787874523939031,0.021212547606096917,0.0,398.82871974249,398.8287197424901,162.09565431852604,14.528598993919699,0.0,330.5416583550587,0.49045413858368186,0.46696505398521215,707.1176802781098,16.315195453750096,15.166372409391034,0.12286425037594423,0.00023317626360338888,0.0002661678770628056,0.0021346032369823826,0.0022176961301850007,0.02955336344115066,0.1042261783544429,0.22091093334963186,9.819555182543013,0.0,0.0,0.0,-9.335724719964889,1361.7763473673685,5759.723922991834,3.954703942986376,0.041104412447056024,0.9509759060773754,0.02044049902575701,0.020159829198709234,0.020944583248346794,0.9787874523939031,0.021212547606096917,0.0,0.4972823550776967,1.6127527538793713,0.9273900212581974,0.9273900212581974,-0.685362732621174,2554.7599787755553,0.0
449,75.69871661101837,-8.389087733307067,162.22220363629566,2.4943051122530617,16.8169993822402,0.00024956170378778497,0.975954100146048,0.04098025497283588,0.9511874168709485,0.020361921615674655,0.020084290155075932,0.02089596481775995,0.9491915688750462,1.0608933653584156,6.561096254476106,0.9787087836987424,0.02129121630125767,0.0,401.0823952944639,401.0823952944638,162.9015295870072,14.513523974113838,0.0,333.9866234311796,0.49009675924146834,0.4644773092478646,702.7227375476604,16.129345205889855,15.014290585912857,0.12286425037594423,0.000229983691684745,0.0002651614684893035,0.0021351454616178483,0.002221433971640294,0.02953347858476776,0.10423531086416819,0.2207800392485549,9.819555182543013,0.0,0.0,0.0,-9.336120479520197,1361.807415321579,5756.228221613107,3.940110470084929,0.04098025497283588,0.9511874168709485,0.020361921615674655,0.020084290155075932,0.02089596481775995,0.9787087836987424,0.02129121630125767,0.0,0.4968715209110273,1.6013887265313012,0.9293998914231683,0.9293998914231683,-0.6719888351081329,2542.949979222984,0.0
450,75.20072516694492,-8.391309579134143,160.86931946748754,2.486328213466201,16.63813024885779,0.0002475725184634425,0.9760524772382698,0.04085627782395403,0.9513983426745732,0.02028368921109884,0.020008755718014002,0.02084752210594003,0.9480575575689627,1.0596797509961873,6.543247957850442,0.9786298809924608,0.021370119007539115,0.0,403.3509477235614,403.3509477235614,163.71212891981298,14.498390148792662,0.0,337.4917463166049,0.4897351590428747,0.46197154189603773,698.3249953312588,15.944714460538856,14.86316079533512,0.12286425037594423,0.00022681703853907577,0.00026415917529471654,0.0021356513704743705,0.0022251778063571044,0.029513414307679776,0.10424459081022806,0.22064783548217295,9.819555182543011,0.0,0.0,0.0,-9.336516239075506,1361.8386496097432,5752.719735333175,3.9254812069963982,0.04085627782395403,0.9513983426745732,0.02028368921109884,0.020008755718014002,0.02084752210594003,0.9786298809924608,0.021370119007539115,0.0,0.4964644429553618,1.589913473936889,0.9313917492721346,0.9313917492721346,-0.6585217246647543,2531.164716470439,0.0
451,74.70273372287147,-8.3935491497524,159.52604680802276,2.4783234615980176,16.460476587955,0.00024559696028366573,0.9761516688081656,0.040732479972090826,0.9516086838058767,0.020205798441526288,0.019933229104013777,0.02079925086807705,0.9469265469497959,1.058468494308322,6.525413930392574,0.9785507416758701,0.021449258324129965,0.0,405.6344585775033,405.6344585775034,164.52746946590335,14.483197304631657,0.0,341.0584258455661,0.48936939557011194,0.4594478057372452,693.9244542933772,15.761301942182628,14.712974430964692,0.12286425037594423,0.00022367625927734,0.00026316088845573413,0.0021361212820979183,0.0022289274958489573,0.02949316975871057,0.10425401868854461,0.22051431586049045,9.819555182543013,0.0,0.0,0.0,-9.336911998630814,1361.870068376144,5749.198352122008,3.9108151891013336,0.040732479972090826,0.9516086838058767,0.020205798441526288,0.019933229104013777,0.02079925086807705,0.9785507416758701,0.021449258324129965,0.0,0.49606109069153026,1.5783271382646267,0.9333656097255294,0.9333656097255294,-0.6449615285390973,2519.405309664062,0.0
452,74.204742278798,-8.39580655014678,158.19233655254618,2.470290613009727,16.28402920959484,0.00024363496414177516,0.9762516719304897,0.04060886023320777,0.9518184405196429,0.020128245956202974,0.019857713541595778,0.02075114669161199,0.9457985526453003,1.0572596029880978,6.5075940524658815,0.9784713630982754,0.02152863690172457,0.0,407.9330104818098,407.93301048180973,165.34756857863522,14.467945097621811,0.0,344.68810261413694,0.4889995293528872,0.4569061580484152,689.5211091320473,15.579106314720505,14.563722882759173,0.12286425037594423,0.00022056130748531784,0.00026216649908967354,0.002136555523721849,0.002232682881372812,0.02947274406438408,0.10426359501029993,0.2203794740330469,9.819555182543013,0.0,0.0,0.0,-9.337307758186123,1361.9016899927447,5745.663957995307,3.8961114108066432,0.04060886023320777,0.9518184405196429,0.020128245956202974,0.019857713541595778,0.02075114669161199,0.9784713630982754,0.02152863690172457,0.0,0.4956614354751864,1.5666298821213296,0.9353214880523504,0.9353214880523504,-0.6313083940689792,2507.672863862364,0.0
453,73.70675083472455,-8.398081886371589,156.86813890419626,2.4622294197917265,16.10877902212057,0.00024168646383099725,0.9763524864922778,0.040485417495728315,0.9520276130349816,0.020051028424767837,0.019782212319395344,0.020703205176332968,0.9446735906645399,1.0560530849376806,6.489788214082927,0.9783917425637312,0.02160825743626879,0.0,410.24668802001275,410.24668802001275,166.17244424806444,14.452633217535652,0.0,348.3822599082452,0.4886256223363042,0.454346661403164,685.1149565329328,15.398126218945233,14.415397666712522,0.12286425037594423,0.000217472135771894,0.0002611758972086331,0.002136954434781263,0.002236443801200867,0.029452136343912024,0.1042733202878036,0.22024330359943503,9.819555182543013,0.0,0.0,0.0,-9.337703517741433,1361.9335331971363,5742.116436986241,3.881368863372928,0.040485417495728315,0.9520276130349816,0.020051028424767837,0.019782212319395344,0.020703205176332968,0.9783917425637312,0.02160825743626879,0.0,0.49526544778458703,1.5548218917264391,0.9372593996452105,0.9372593996452105,-0.6175624920812286,2495.9684782638537,0.0
454,73.2087593906511,-8.400375265357047,155.55340329804253,2.454139629623979,15.934717030237428,0.00023975139192473547,0.9764541145969636,0.040362150673133035,0.9522362015087388,0.019974142535696807,0.01970672877864728,0.020655421894485756,0.9435516774084032,1.0548489482738106,6.471996308112054,0.9783118773266151,0.021688122673384897,0.0,412.5755780187258,412.5755780187258,167.002115192338,14.43726137813833,0.0,352.14242516176597,0.4882477382892536,0.45176938399422895,680.7059946713972,15.218360265314764,14.267990396279963,0.12286425037594423,0.00021440869578051786,0.0002601889714736598,0.002137318366878886,0.0022402100869501618,0.02943134571115255,0.10428319503192894,0.22010579812484124,9.819555182543011,0.0,0.0,0.0,-9.338099277296742,1361.9656171202548,5738.555671081559,3.8665865310118215,0.040362150673133035,0.9522362015087388,0.019974142535696807,0.01970672877864728,0.020655421894485756,0.9783118773266151,0.021688122673384897,0.0,0.49487309775572846,1.5429033788415705,0.9391793598712453,0.9391793598712453,-0.6037240189703251,2484.293246960724,0.0
455,72.71076794657765,-8.40268679689947,154.24807875504416,2.446020985709931,15.761834334714266,0.0002378296803193302,0.9765565504186641,0.04023905857073733,0.9524442060622876,0.019897584996707438,0.019631266285639107,0.02060779228509822,0.9424328296805097,1.0536472013336946,6.45421821049154,0.9782317645898285,0.02176823541017146,0.0,414.91976862281604,414.91976862281604,167.83660043721235,14.421829167528761,0.0,355.970172362029,0.4878659437603088,0.44917439749464416,676.294216156009,15.039807011664593,14.121492710047608,0.12286425037594423,0.00021137093763164507,0.0002592056108328417,0.002137647681550322,0.0022439815526488173,0.029410371254035176,0.10429321977244226,0.2199669509864624,9.81955518254301,0.0,0.0,0.0,-9.33849503685205,1361.9979611182225,5734.981540189956,3.851763359286075,0.04023905857073733,0.9524442060622876,0.019897584996707438,0.019631266285639107,0.02060779228509822,0.9782317645898285,0.02176823541017146,0.0,0.4944843568278054,1.530874574842621,0.9410813846165096,0.9410813846165096,-0.5897931902261113,2472.6482482356646,0.0
456,72.21277650250417,-8.405016590550714,152.9521133098949,2.437873226647043,15.590122131007098,0.00023592125935057863,0.9766597986894444,0.04011614017307154,0.9526516267665672,0.019821352533822126,0.01955582829201794,0.0205603118810536,0.9413170646984801,1.0524478526810896,6.436453822672371,0.9781514015086832,0.02184859849131681,0.0,417.27935119982095,417.27935119982095,168.67592017618753,14.406336321018626,0.0,359.867122469721,0.4874803061223979,0.44656178078852665,671.8796209190247,14.862465008707934,13.975896429071614,0.12286425037594423,0.0002083588108804021,0.0002582257018212621,0.002137942755280276,0.002247758017508431,0.02938921206700622,0.10430339502608856,0.21982675561515153,9.819555182543013,0.0,0.0,0.0,-9.338890796407359,1362.0305850625791,5731.39392208253,3.8368983140338235,0.04011614017307154,0.9526516267665672,0.019821352533822126,0.01955582829201794,0.0205603118810536,0.9781514015086832,0.02184859849131681,0.0,0.4940991941973385,1.5187357401950368,0.9429654895021288,0.9429654895021288,-0.575770250692908,2461.0345613701393,0.0
457,71.71478505843072,-8.407364758333223,151.66545445153065,2.4296960863054315,15.419571707903819,0.0002340260584702877,0.9767638576718475,0.03999339432932106,0.9528584636349628,0.019745441890413717,0.01948041826510384,0.020512976064217217,0.9402044001056113,1.0512509111126143,6.4187030253734525,0.9780707851823783,0.021929214817621712,0.0,419.65441905131286,419.65441905131286,169.52009513433012,14.390782468994916,0.0,363.83494626671035,0.48709089567878516,0.44393161694105643,667.462204334655,14.686332745329832,13.831193388502069,0.12286425037594423,0.0002053722636559508,0.0002572491307630445,0.0021382039742174875,0.0022515392814797786,0.02936786722274885,0.10431372132370648,0.21968520528571744,9.819555182543011,0.0,0.0,0.0,-9.339286555962667,1362.063509108157,5727.7926923366385,3.821990325571915,0.03999339432932106,0.9528584636349628,0.019745441890413717,0.01948041826510384,0.020512976064217217,0.9780707851823783,0.021929214817621712,0.0,0.49371758065399807,1.5064871584322623,0.9448316903998362,0.9448316903998362,-0.5616554680324262,2449.453251802265,0.0
458,71.21679361435727,-8.409731413869464,150.3880489841079,2.4214892937543415,15.25017444751693,0.0002321440060294336,0.976868727020801,0.0398708199338854,0.9530647166527558,0.01966984982783399,0.019405039727540797,0.0204657802063446,0.939094853982958,1.0500563856642746,6.400965704991573,0.977989912659133,0.022010087340866968,0.0,422.0450680835297,422.0450680835297,170.36914689971357,14.375167253569572,0.0,367.8753658294967,0.4866977844879696,0.44128399439254795,663.0419627258345,14.511408678205516,13.687375535275962,0.12286425037594423,0.00020241124301488547,0.00025627578299772995,0.0021384317371859435,0.0022553251389331465,0.029346335781469696,0.10432419920164344,0.2195422931850843,9.819555182543015,0.0,0.0,0.0,-9.339682315517976,1362.0967537827448,5724.177724300817,3.807038315642068,0.0398708199338854,0.9530647166527558,0.01966984982783399,0.019405039727540797,0.0204657802063446,0.977989912659133,0.022010087340866968,0.0,0.4933394863825457,1.494129137852994,0.9466800033294945,0.9466800033294945,-0.5474491345234994,2437.9053760986035,0.0
459,70.71880217028382,-8.412116672020643,149.119842926136,2.4132525731139127,15.081921823366049,0.00023027502912049283,0.9769744086935772,0.03974841591405302,0.9532703857564748,0.01959457312410641,0.01932969625749806,0.020418719656554958,0.9379884448618585,1.0488642856182233,6.383241751916629,0.9779087809328371,0.02209121906716299,0.0,424.4513972377666,424.4513972377666,171.22309808426974,14.359490341185605,0.0,371.99015628433125,0.4863010465447018,0.4386190074875222,658.6188939321544,14.337691230713814,13.544434919388921,0.12286425037594423,0.0001994756950222416,0.0002553055424915391,0.0021386264562020837,0.0022591153775809057,0.029324616794641507,0.10433482919755492,0.21939801244091342,9.819555182543013,0.0,0.0,0.0,-9.340078075073286,1362.1303400314844,5720.548889026661,3.7920411987373757,0.03974841591405302,0.9532703857564748,0.01959457312410641,0.01932969625749806,0.020418719656554958,0.9779087809328371,0.02209121906716299,0.0,0.49296488107790887,1.4816620135554608,0.9485104443046608,0.9485104443046608,-0.5331515692508,2426.3919836958294,0.0
460,70.22081072621035,-8.41452065049537,147.8607817872578,2.40498564345721,14.91480540028767,0.0002284190540020653,0.9770808986972426,0.03962618111052734,0.9534754708517675,0.01951960857394671,0.01925439146191564,0.0203717896486117,0.9368851917369004,1.0476746205097553,6.365531042806612,0.9778273869407381,0.022172613059261916,0.0,426.8735077705031,426.8735077705032,172.0819719874737,14.343751301399267,0.0,376.18114848341634,0.48590075859720927,0.4359367547813929,654.1929917449822,14.16517877202121,13.402363632818407,0.12286425037594423,0.000196565564327968,0.0002543382931055233,0.0021387885542901927,0.002262909768768314,0.02930270928842673,0.10434561186666506,0.21925235599796639,9.819555182543011,0.0,0.0,0.0,-9.340473834628595,1362.1642890862454,5716.906055222775,3.7769978566734808,0.03962618111052734,0.9534754708517675,0.01951960857394671,0.01925439146191564,0.0203717896486117,0.9778273869407381,0.022172613059261916,0.0,0.49259373542713175,1.469086142905724,0.9503230297359049,0.9503230297359049,-0.5187631131698192,2414.914108715465,0.0
461,69.7228192821369,-8.416943468228908,146.6108102675777,2.3966882186832095,14.748816833228625,0.00022657600563253974,0.9771881973824992,0.03950411445982925,0.9536799718136483,0.019444952988295214,0.019179129019041223,0.02032498544078803,0.9357851140793604,1.0464874001345739,6.347833467495755,0.9777457275659271,0.022254272434072818,0.0,429.311504427795,429.31150442779494,172.9457931275386,14.32794975810363,0.0,380.4502304043789,0.4854969990162417,0.43323734105841466,649.7642528901274,13.99386964770355,13.261153903218627,0.12286425037594423,0.00019368079466871956,0.00025337391717941037,0.0021389184692053335,0.0022667080816063194,0.029280612280627703,0.10435654776515611,0.21910531674420666,9.819555182543015,0.0,0.0,0.0,-9.340869594183904,1362.1986226228323,5713.249089195868,3.761907171109214,0.03950411445982925,0.9536799718136483,0.019444952988295214,0.019179129019041223,0.02032498544078803,0.9777457275659271,0.022254272434072818,0.0,0.49222601883832384,1.456401910113405,0.9521177760745853,0.9521177760745853,-0.5042841340388197,2403.4727784760967,0.0
462,69.22482783806345,-8.419385244891505,145.36987150165092,2.3883600005262706,14.583947816214904,0.0002247458065706262,0.9772963046025959,0.03938221500522648,0.953883888536908,0.019370603128503822,0.019103912751862608,0.02027830225336387,0.9346882318511369,1.0453026345562977,6.330148930610835,0.9776637995585381,0.0223362004414619,0.0,431.76549662727825,431.76549662727825,173.81458771541958,14.312085292877892,0.0,384.79934985558316,0.485089849550801,0.43052087798701044,645.3326737660781,13.823762231187885,13.12079805210724,0.12286425037594423,0.00019082132812277023,0.0002524122939375463,0.002139016669255714,0.0022705100838529505,0.029258324783504815,0.1043676374365795,0.21895688754941084,9.819555182543013,0.0,0.0,0.0,-9.341265353739212,1362.233362877458,5709.5778517658155,3.7467680022917205,0.03938221500522648,0.953883888536908,0.019370603128503822,0.019103912751862608,0.02027830225336387,0.9776637995585381,0.0223362004414619,0.0,0.4918616976199312,1.4436097282769949,0.9538946998841396,0.9538946998841396,-0.48971502839285536,2392.0690157388876,0.0
463,68.72683639399,-8.421846106772184,144.13791040867343,2.380000704922446,14.420190275775168,0.00022292838187271726,0.9774052200560625,0.03926048113232275,0.9540872207429293,0.01929655595821049,0.019028746059103818,0.02023173507321893,0.933594565519187,1.044120334114256,6.312477239938797,0.9775815998233685,0.022418400176631593,0.0,434.23559329947597,434.23559329947597,174.6883812045017,14.296157546960536,0.0,389.2305164357554,0.4846793903255976,0.4277874776078159,640.8982505500237,13.65485451154877,12.981288369811573,0.12286425037594423,0.00018798710666877928,0.00025145330827744974,0.0021390835658446463,0.0022743154945273126,0.029235845751832714,0.10437888150311196,0.2188070608118596,9.81955518254301,0.0,0.0,0.0,-9.34166111329452,1362.2685319099385,5705.892209885832,3.7315792145290163,0.03926048113232275,0.9540872207429293,0.01929655595821049,0.019028746059103818,0.02023173507321893,0.9775815998233685,0.022418400176631593,0.0,0.49150075092492523,1.4307100282820742,0.9556538178314337,0.9556538178314337,-0.4750562104506405,2380.7038095126904,0.0
